CR	RF	RF-CAT	SEXO	IDA-IN	IDA-SUP	IDA-MÉD	TC	NC	TO	ME	TC-NC-TO	TURNO	ANO	MAT	EVA	COM	TE
ND		ND	F	25	29	27	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	1	0	1	0%
ND		ND	F	25	29	27	FIC	DES	CON	P	FIC-DES-CON	VES	2017	1	0	1	0%
ND		ND	F	25	29	27	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	3	0	3	0%
ND		ND	F	30	34	32	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	1	0	1	0%
ND		ND	F	30	34	32	FIC	CTUCAL	CON	P	FIC-CTUCAL-CON	INT	2017	1	0	1	0%
ND		ND	F	30	34	32	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	1	0	1	0%
ND		ND	F	30	34	32	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	3	1	2	33%
ND		ND	F	30	34	32	FIC	DES	CON	P	FIC-DES-CON	VES	2017	3	0	3	0%
ND		ND	F	35	39	37	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	1	0	1	0%
ND		ND	F	35	39	37	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	2	1	1	50%
ND		ND	F	35	39	37	FIC	DES	CON	P	FIC-DES-CON	VES	2017	3	0	3	0%
ND		ND	F	40	44	42	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	1	1	0	100%
ND		ND	F	40	44	42	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	1	0	1	0%
ND		ND	F	40	44	42	FIC	DES	CON	P	FIC-DES-CON	VES	2017	2	0	2	0%
ND		ND	F	45	49	47	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	2	0	2	0%
ND		ND	F	45	49	47	FIC	PEP	CON	P	FIC-PEP-CON	NOT	2017	1	1	0	100%
ND		ND	F	45	49	47	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	1	0	1	0%
ND		ND	F	50	54	52	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2017	1	0	1	0%
ND		ND	M	15	19	17	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	1	0	1	0%
ND		ND	M	15	19	17	FIC	CTECL	CON	P	FIC-CTECL-CON	INT	2017	2	0	2	0%
ND		ND	M	15	19	17	FIC	CTUCAL	CON	P	FIC-CTUCAL-CON	INT	2017	1	0	1	0%
ND		ND	M	15	19	17	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	2	1	1	50%
ND		ND	M	15	19	17	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	1	0	1	0%
ND		ND	M	20	24	22	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	1	1	0	100%
ND		ND	M	20	24	22	FIC	CTECL	CON	P	FIC-CTECL-CON	INT	2017	4	2	2	50%
ND		ND	M	20	24	22	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	10	3	7	30%
ND		ND	M	20	24	22	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	3	2	1	67%
ND		ND	M	20	24	22	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	4	1	3	25%
ND		ND	M	20	24	22	FIC	DES	CON	P	FIC-DES-CON	VES	2017	1	0	1	0%
ND		ND	M	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2017	1	1	0	100%
ND		ND	M	25	29	27	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	2	0	2	0%
ND		ND	M	25	29	27	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	6	0	6	0%
ND		ND	M	25	29	27	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	4	2	2	50%
ND		ND	M	25	29	27	FIC	DES	CON	P	FIC-DES-CON	VES	2017	4	0	4	0%
ND		ND	M	25	29	27	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	4	0	4	0%
ND		ND	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2017	1	0	1	0%
ND		ND	M	30	34	32	FIC	CTUCAL	CON	P	FIC-CTUCAL-CON	INT	2017	2	2	0	100%
ND		ND	M	30	34	32	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	9	1	8	11%
ND		ND	M	30	34	32	FIC	PEP	CON	P	FIC-PEP-CON	NOT	2017	2	0	2	0%
ND		ND	M	30	34	32	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	5	2	3	40%
ND		ND	M	30	34	32	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	5	0	5	0%
ND		ND	M	30	34	32	FIC	DES	CON	P	FIC-DES-CON	VES	2017	4	0	4	0%
ND		ND	M	35	39	37	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	1	0	1	0%
ND		ND	M	35	39	37	FIC	CTUCAL	CON	P	FIC-CTUCAL-CON	INT	2017	2	1	1	50%
ND		ND	M	35	39	37	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	7	2	5	29%
ND		ND	M	35	39	37	FIC	PEP	CON	P	FIC-PEP-CON	NOT	2017	9	6	3	67%
ND		ND	M	35	39	37	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	2	1	1	50%
ND		ND	M	35	39	37	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	2	1	1	50%
ND		ND	M	35	39	37	FIC	DES	CON	P	FIC-DES-CON	VES	2017	5	0	5	0%
ND		ND	M	40	44	42	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	6	5	1	83%
ND		ND	M	40	44	42	FIC	PEP	CON	P	FIC-PEP-CON	NOT	2017	3	2	1	67%
ND		ND	M	40	44	42	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	4	1	3	25%
ND		ND	M	45	49	47	FIC	CTUCAL	CON	P	FIC-CTUCAL-CON	INT	2017	1	1	0	100%
ND		ND	M	45	49	47	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	2	0	2	0%
ND		ND	M	45	49	47	FIC	PEP	CON	P	FIC-PEP-CON	NOT	2017	2	2	0	100%
ND		ND	M	45	49	47	FIC	DES	CON	P	FIC-DES-CON	NOT	2017	1	0	1	0%
ND		ND	M	50	54	52	FIC	MFC	CON	P	FIC-MFC-CON	NOT	2017	3	2	1	67%
ND		ND	M	50	54	52	FIC	PEP	CON	P	FIC-PEP-CON	NOT	2017	3	2	1	67%
ND		ND	M	50	54	52	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	3	0	3	0%
ND		ND	M	50	54	52	FIC	DES	CON	P	FIC-DES-CON	VES	2017	1	0	1	0%
ND		ND	M	50	54	52	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2017	1	1	0	100%
ND		ND	M	55	59	57	FIC	ADS	CON	P	FIC-ADS-CON	INT	2017	1	0	1	0%
ND		ND	M	55	59	57	FIC	CTECL	CON	P	FIC-CTECL-CON	INT	2017	1	1	0	100%
ND		ND	M	55	59	57	FIC	CTUCAL	CON	P	FIC-CTUCAL-CON	INT	2017	1	1	0	100%
ND		ND	M	55	59	57	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	2	0	2	0%
ND		ND	M	60	64	62	FIC	POP	CON	P	FIC-POP-CON	NOT	2017	1	0	1	0%
AMA	0,5	0,5	M	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
AMA	0,5	0,5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	2	1	1	50%
AMA	0,5	0,5	M	25	29	27	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
AMA	1,5	1,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	1	0	1	0%
AMA		ND	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	8	1	7	13%
BRA	0,5	0,5	F	15	19	17	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
BRA	0,5	0,5	F	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	0,5	0,5	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	F	15	19	17	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA	0,5	0,5	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	2	0	2	0%
BRA	0,5	0,5	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2018	1	1	0	100%
BRA	0,5	0,5	F	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	F	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA	0,5	0,5	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	F	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
BRA	0,5	0,5	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	0,5	0,5	F	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	F	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	F	45	49	47	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	1	0	100%
BRA	0,5	0,5	M	15	19	17	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
BRA	0,5	0,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	2	0	2	0%
BRA	0,5	0,5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	2	1	1	50%
BRA	0,5	0,5	M	20	24	22	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2018	1	0	1	0%
BRA	0,5	0,5	M	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	2	1	1	50%
BRA	0,5	0,5	M	20	24	22	FIC	VE	CON	P	FIC-VE-CON	VES	2018	1	0	1	0%
BRA	0,5	0,5	M	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA	0,5	0,5	M	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
BRA	0,5	0,5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	0,5	0,5	M	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	1	1	F	15	19	17	FIC	RE	CON	P	FIC-RE-CON	VES	2018	1	1	0	100%
BRA	1	1	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	2	1	1	50%
BRA	1	1	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	3	0	3	0%
BRA	1	1	F	15	19	17	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
BRA	1	1	F	20	24	22	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
BRA	1	1	F	35	39	37	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
BRA	1	1	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	1	1	F	40	44	42	FIC	RE	CON	P	FIC-RE-CON	VES	2018	1	1	0	100%
BRA	1	1	F	45	49	47	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
BRA	1	1	F	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
BRA	1	1	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	2	0	2	0%
BRA	1	1	M	15	19	17	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA	1	1	M	20	24	22	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	2	0	2	0%
BRA	1	1	M	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	0	1	0%
BRA	1	1	M	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	1	0	100%
BRA	1	1	M	40	44	42	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
BRA	1	1	M	45	49	47	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2018	1	1	0	100%
BRA	1	1	M	55	59	57	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
BRA	1,5	1,5	F	15	19	17	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
BRA	1,5	1,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	1	0	1	0%
BRA	1,5	1,5	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	1,5	1,5	F	45	49	47	FIC	RE	CON	P	FIC-RE-CON	VES	2018	1	0	1	0%
BRA	1,5	1,5	M	35	39	37	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
BRA	1,5	1,5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	1,5	1,5	M	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	1	0	100%
BRA	1,5	1,5	M	50	54	52	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
BRA	2,5	2,5	M	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	0	1	0%
BRA	2,5	2,5	M	60	64	62	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
BRA	3,5	3,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA	3,5	3,5	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2018	1	1	0	100%
BRA	5	5	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA	5	5	F	60	64	62	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA	5	5	M	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA		ND	F	15	19	17	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
BRA		ND	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	1	0	100%
BRA		ND	F	15	19	17	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA		ND	F	20	24	22	FIC	RE	CON	P	FIC-RE-CON	VES	2018	1	1	0	100%
BRA		ND	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
BRA		ND	F	30	34	32	FIC	RE	CON	P	FIC-RE-CON	VES	2018	2	2	0	100%
BRA		ND	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
BRA		ND	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA		ND	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	1	0	100%
BRA		ND	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	2	2	0	100%
BRA		ND	F	30	34	32	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	0	1	0%
BRA		ND	F	30	34	32	FIC	VE	CON	P	FIC-VE-CON	VES	2018	1	1	0	100%
BRA		ND	F	35	39	37	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
BRA		ND	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	2	1	1	50%
BRA		ND	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA		ND	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA		ND	F	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA		ND	F	45	49	47	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA		ND	F	45	49	47	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2018	1	0	1	0%
BRA		ND	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	1	0	1	0%
BRA		ND	M	15	19	17	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA		ND	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
BRA		ND	M	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	1	0	100%
BRA		ND	M	25	29	27	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
BRA		ND	M	25	29	27	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	1	0	100%
BRA		ND	M	25	29	27	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA		ND	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA		ND	M	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
BRA		ND	M	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
BRA		ND	M	30	34	32	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	1	0	100%
BRA		ND	M	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA		ND	M	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
BRA		ND	M	50	54	52	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
BRA		ND	M	55	59	57	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	1	0	100%
BRA		ND	M	60	64	62	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
IND	0,5	0,5	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	1	0	100%
IND	0,5	0,5	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
IND	0,5	0,5	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
IND		ND	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
PAR	0,5	0,5	F	15	19	17	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
PAR	0,5	0,5	F	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	5	1	4	20%
PAR	0,5	0,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	6	0	6	0%
PAR	0,5	0,5	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	3	0	3	0%
PAR	0,5	0,5	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2018	1	0	1	0%
PAR	0,5	0,5	F	20	24	22	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
PAR	0,5	0,5	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	3	0	3	0%
PAR	0,5	0,5	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	6	2	4	33%
PAR	0,5	0,5	F	25	29	27	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2018	5	0	5	0%
PAR	0,5	0,5	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	5	1	4	20%
PAR	0,5	0,5	F	25	29	27	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	2	0	2	0%
PAR	0,5	0,5	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
PAR	0,5	0,5	F	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2018	1	1	0	100%
PAR	0,5	0,5	F	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	F	50	54	52	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2018	2	0	2	0%
PAR	0,5	0,5	F	55	59	57	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	M	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	2	0	2	0%
PAR	0,5	0,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	2	1	1	50%
PAR	0,5	0,5	M	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	M	15	19	17	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	1	0	100%
PAR	0,5	0,5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	3	1	2	33%
PAR	0,5	0,5	M	20	24	22	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2018	3	1	2	33%
PAR	0,5	0,5	M	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	M	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
PAR	0,5	0,5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
PAR	0,5	0,5	M	35	39	37	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2018	1	0	1	0%
PAR	0,5	0,5	M	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
PAR	0,5	0,5	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
PAR	0,5	0,5	M	40	44	42	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2018	1	0	1	0%
PAR	0,5	0,5	M	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	1	0	100%
PAR	0,5	0,5	M	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
PAR	0,5	0,5	M	55	59	57	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	1	0	1	0%
PAR	1	1	F	15	19	17	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
PAR	1	1	F	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
PAR	1	1	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2018	3	0	3	0%
PAR	1	1	F	20	24	22	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
PAR	1	1	F	20	24	22	FIC	RE	CON	P	FIC-RE-CON	VES	2018	1	0	1	0%
PAR	1	1	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	2	0	2	0%
PAR	1	1	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	2	1	1	50%
PAR	1	1	F	25	29	27	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
PAR	1	1	F	25	29	27	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	4	2	2	50%
PAR	1	1	F	25	29	27	FIC	RE	CON	P	FIC-RE-CON	VES	2018	2	2	0	100%
PAR	1	1	F	30	34	32	FIC	OC	CON	P	FIC-OC-CON	VES	2018	1	0	1	0%
PAR	1	1	F	30	34	32	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
PAR	1	1	F	30	34	32	FIC	RE	CON	P	FIC-RE-CON	VES	2018	2	1	1	50%
PAR	1	1	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	VES	2018	2	0	2	0%
PAR	1	1	F	35	39	37	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	1	0	100%
PAR	1	1	F	35	39	37	FIC	RE	CON	P	FIC-RE-CON	VES	2018	3	1	2	33%
PAR	1	1	F	40	44	42	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
PAR	1	1	F	40	44	42	FIC	RE	CON	P	FIC-RE-CON	VES	2018	1	0	1	0%
PAR	1	1	F	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2018	2	1	1	50%
PAR	1	1	F	45	49	47	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
PAR	1	1	F	45	49	47	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
PAR	1	1	F	45	49	47	FIC	RE	CON	P	FIC-RE-CON	VES	2018	2	1	1	50%
PAR	1	1	F	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	0	1	0%
PAR	1	1	F	50	54	52	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
PAR	1	1	F	50	54	52	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
PAR	1	1	M	15	19	17	FIC	OC	CON	P	FIC-OC-CON	VES	2018	2	0	2	0%
PAR	1	1	M	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
PAR	1	1	M	25	29	27	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	3	1	2	33%
PAR	1	1	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	0	1	0%
PAR	1	1	M	30	34	32	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	5	2	3	40%
PAR	1	1	M	35	39	37	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	1	0	1	0%
PAR	1	1	M	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
PAR	1	1	M	40	44	42	FIC	DES	CON	P	FIC-DES-CON	NOT	2018	2	0	2	0%
PAR	1	1	M	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2018	1	1	0	100%
PAR	1	1	M	40	44	42	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2018	1	0	1	0%
PAR	1	1	M	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2018	1	1	0	100%
PAR	1	1	M	50	54	52	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
PAR	1	1	M	55	59	57	TÉC	TI	SUB	P	TÉC-TI-SUB	VES	2018	1	0	1	0%
